Id_Jugador;Nombre_Completo;Porcentaje_Fildeo_Regular;Porcentaje_Fildeo_Postemporada;Porcentaje_Fildeo_Postemporada_Predicho;Error_Prediccion
351815;Whitey Kurowski;0,9572;0,9444;0,9546516536380036;-0,010251653638003622
351836;Clem Labine;0,956;1,0;0,9534516536380035;0,04654834636199645
351840;George LaChance;0,9804;0,9639;0,9778516536380036;-0,013951653638003658
351845;John Lackey;0,949;0,973;0,9464516536380035;0,026548346361996433
351847;Pete LaCock;0,9903;1,0;0,9877516536380035;0,012248346361996454
351849;Mike LaCoss;0,956;0,8;0,9534516536380035;-0,1534516536380035
351856;Pete Ladd;0,9231;1,0;0,9205516536380036;0,07944834636199638
351875;Jeff Lahti;0,9625;1,0;0,9599516536380036;0,04004834636199639
351878;Gerald Laird;0,9895;1,0;0,9869516536380036;0,013048346361996366
351887;Steve Lake;0,9895;1,0;0,9869516536380036;0,013048346361996366
351891;Jack Lamabe;0,9701;1,0;0,9675516536380036;0,03244834636199645
351899;Jim LaMarque;0,9628;0,8;0,9602516536380036;-0,16025165363800353
351910;Jake Lamb;0,9697;1,0;0,9671516536380036;0,032848346361996406
351914;Mike Lamb;0,9645;0,9885;0,9619516536380036;0,026548346361996433
351923;Dennis Lamp;0,9639;1,0;0,9613516536380036;0,03864834636199643
351925;Tom Lampkin;0,9887;1,0;0,9861516536380036;0,013848346361996389
351927;Les Lancaster;0,9928;1,0;0,9902516536380036;0,009748346361996396
351934;Rafael Landestoy;0,9742;0,9231;0,9716516536380035;-0,04855165363800351
351971;Rick Langford;0,9835;1,0;0,9809516536380036;0,01904834636199637
351979;Hal Lanier;0,9749;1,0;0,9723516536380036;0,027648346361996423
351980;Max Lanier;0,9594;0,6667;0,9568516536380036;-0,29015165363800366
351989;Carney Lansford;0,97;0,9897;0,9674516536380036;0,022248346361996463
352000;Dave LaPoint;0,9627;0,6667;0,9601516536380036;-0,29345165363800363
352004;Jack Lapp;0,9698;1,0;0,9672516536380036;0,03274834636199642
352012;Barry Larkin;0,9746;0,9775;0,9720516536380036;0,005448346361996426
352014;Gene Larkin;0,992;1,0;0,9894516536380036;0,010548346361996419
352022;Adam LaRoche;0,9947;0,9936;0,9921516536380036;0,001448346361996422
352030;Don Larsen;0,9523;1,0;0,9497516536380036;0,05024834636199638
352040;Fred Lasher;0,875;1,0;0,8724516536380036;0,1275483463619964
352046;Tommy La Stella;0,9774;1,0;0,9748516536380036;0,025148346361996365
352056;Mat Latos;0,9825;1,0;0,9799516536380036;0,020048346361996372
352063;Tim Laudner;0,9846;1,0;0,9820516536380036;0,01794834636199638
352071;Cookie Lavagetto;0,9437;1,0;0,9411516536380036;0,05884834636199643
352072;Mike LaValliere;0,9924;1,0;0,9898516536380035;0,010148346361996463
352080;Derek Law;0,9492;1,0;0,9466516536380036;0,05334834636199637
352083;Jordan Lawlar;0,9139;1,0;0,9113516536380036;0,08864834636199637
352084;Tom Lawless;0,9776;0,9286;0,9750516536380036;-0,04645165363800363
352107;Vance Law;0,971;0,9091;0,9684516536380036;-0,05935165363800354
352108;Vern Law;0,9723;1,0;0,9697516536380036;0,03024834636199636
352126;Tony Lazzeri;0,9649;0,9664;0,9623516536380036;0,004048346361996469
352133;Terry Leach;0,9589;1,0;0,9563516536380036;0,04364834636199644
352134;Tommy Leach;0,9337;0,871;0,9311516536380036;-0,060151653638003566
352136;Brandon League;0,8819;1,0;0,8793516536380036;0,1206483463619964
352140;Mike Leake;0,9624;1,0;0,9598516536380036;0,04014834636199638
352148;Tim Leary;0,9723;1,0;0,9697516536380036;0,03024834636199636
352158;Jose Leclerc;0,9318;1,0;0,9292516536380035;0,07074834636199645
352159;Matt LeCroy;0,984;1,0;0,9814516536380036;0,018548346361996426
352170;Bill Lee;0,9343;1,0;0,9317516536380036;0,06824834636199639
352171;Bill Lee;0,9468;1,0;0,9442516536380036;0,05574834636199644
352179;Cliff Lee;0,9377;1,0;0,9351516536380036;0,06484834636199643
352184;Derrek Lee;0,994;0,9909;0,9914516536380036;-0,0005516536380035797
352187;Dylan Lee;1,0;1,0;0,9974516536380036;0,002548346361996412
352198;Manuel Lee;0,9769;0,9412;0,9743516536380036;-0,03315165363800354
352204;Script Lee;0,948;1,0;0,9454516536380035;0,05454834636199646
352211;Sam Leever;0,9562;1,0;0,9536516536380036;0,04634834636199636
352215;Jim Lefebvre;0,9759;0,9697;0,9733516536380036;-0,0036516536380035713
352218;Craig Lefferts;0,9633;0,75;0,9607516536380036;-0,21075165363800363
352229;Ken Lehman;0,9474;1,0;0,9448516536380036;0,05514834636199639
352237;Charlie Leibrandt;0,961;1,0;0,9584516536380036;0,04154834636199645
352240;Lefty Leifield;0,9597;1,0;0,9571516536380036;0,042848346361996414
352247;Al Leiter;0,9608;0,8571;0,9582516536380036;-0,1011516536380036
352250;Mark Leiter;0,9615;0,75;0,9589516536380036;-0,2089516536380036
352254;Scott Leius;0,9597;0,9474;0,9571516536380036;-0,009751653638003566
352261;DJ LeMahieu;0,9898;0,9744;0,9872516536380036;-0,012851653638003557
352267;Mark Lemke;0,9838;0,9836;0,9812516536380036;0,002348346361996434
352269;Bob Lemon;0,9684;1,0;0,9658516536380036;0,03414834636199637
352286;Buck Leonard;0,988;0,9843;0,9854516536380036;-0,0011516536380036246
352287;Dennis Leonard;0,9468;0,6667;0,9442516536380036;-0,2775516536380036
352288;Dutch Leonard;0,9454;1,0;0,9428516536380036;0,057148346361996394
352298;Dominic Leone;0,918;1,0;0,9154516536380036;0,08454834636199637
352300;Dave Leonhard;0,9787;1,0;0,9761516536380036;0,023848346361996398
352306;Sandy Leon;0,9943;1,0;0,9917516536380035;0,00824834636199645
352315;Randy Lerch;0,9655;1,0;0,9629516536380036;0,03704834636199639
352325;Curt Leskanic;0,9543;1,0;0,9517516536380036;0,048248346361996375
352330;Jon Lester;0,9538;1,0;0,9512516536380036;0,04874834636199643
352358;Colby Lewis;0,9;1,0;0,8974516536380036;0,10254834636199639
352374;Joe Lewis;0,9522;0,8929;0,9496516536380036;-0,05675165363800361
352377;Mark Lewis;0,9665;0,9;0,9639516536380036;-0,06395165363800359
352378;Milton Lewis;0,9565;0,9844;0,9539516536380036;0,030448346361996448
352383;Rufus Lewis;0,9516;1,0;0,9490516536380036;0,05094834636199641
352390;Jim Leyritz;0,9881;1,0;0,9855516536380036;0,014448346361996434
352404;Don Liddle;0,9456;0,5;0,9430516536380036;-0,4430516536380036
352405;Brad Lidge;0,9342;1,0;0,9316516536380036;0,06834834636199638
352406;Cory Lidle;0,9769;1,0;0,9743516536380036;0,02564834636199642
352408;Jon Lieber;0,9563;1,0;0,9537516536380036;0,04624834636199637
352417;Kerry Ligtenberg;0,8571;1,0;0,8545516536380036;0,14544834636199644
352426;Ted Lilly;0,943;1,0;0,9404516536380035;0,05954834636199646
352427;Jose Lima;0,9702;1,0;0,9676516536380035;0,03234834636199646
352433;Tim Lincecum;0,9623;0,9091;0,9597516536380036;-0,05065165363800361
352442;Paul Lindblad;0,9775;1,0;0,9749516536380036;0,025048346361996376
352446;Jim Lindeman;0,9847;0,9565;0,9821516536380036;-0,02565165363800359
352455;Jose Lind;0,9884;0,9741;0,9858516536380035;-0,011751653638003567
352456;Francisco Lindor;0,9805;1,0;0,9779516536380036;0,022048346361996374
352466;Freddie Lindstrom;0,9655;0,9643;0,9629516536380036;0,001348346361996433
352468;Jim Lindsey;0,9359;1,0;0,9333516536380035;0,06664834636199646
352470;Leonard Lindsay;0,9801;0,9818;0,9775516536380036;0,004248346361996447
352489;Phil Linz;0,958;0,9333;0,9554516536380036;-0,022151653638003532
352500;Francisco Liriano;0,9627;1,0;0,9601516536380036;0,03984834636199641
352501;Nelson Liriano;0,9764;0,8889;0,9738516536380036;-0,08495165363800361
352513;Mark Littell;0,9213;1,0;0,9187516536380036;0,0812483463619964
352514;Zack Littell;0,9608;1,0;0,9582516536380036;0,041748346361996425
352517;Brendon Little;0,871;1,0;0,8684516536380036;0,13154834636199642
352533;Greg Litton;0,9878;1,0;0,9852516536380036;0,0147483463619964
352543;Mickey Livingston;0,9841;1,0;0,9815516536380036;0,018448346361996437
352551;Graeme Lloyd;0,9445;1,0;0,9419516536380036;0,058048346361996406
352554;Jonathan Loaisiga;0,9848;1,0;0,9822516536380036;0,017748346361996403
352555;Esteban Loaiza;0,9689;0,8;0,9663516536380036;-0,16635165363800353
352558;Jose Lobaton;0,9932;1,0;0,9906516536380036;0,00934834636199644
352574;Lester Lockett;0,9451;0,8889;0,9425516536380036;-0,053651653638003616
352579;Hubert Lockhart;0,8933;0,9444;0,8907516536380036;0,053648346361996446
352580;Keith Lockhart;0,9778;0,9897;0,9752516536380036;0,014448346361996434
352585;Whitey Lockman;0,9864;0,9791;0,9838516536380036;-0,004751653638003672
352591;Paul Lo Duca;0,99;0,983;0,9874516536380036;-0,004451653638003594
352592;Kameron Loe;0,8926;1,0;0,8900516536380035;0,10994834636199646
352594;Billy Loes;0,9589;1,0;0,9563516536380036;0,04364834636199644
352606;Johnny Logan;0,965;0,973;0,9624516536380036;0,010548346361996419
352615;Kyle Lohse;0,9869;1,0;0,9843516536380036;0,015648346361996412
352618;Mickey Lolich;0,9352;1,0;0,9326516536380036;0,06734834636199638
352620;Sherm Lollar;0,9921;1,0;0,9895516536380036;0,01044834636199643
352625;Ernie Lombardi;0,9786;0,9643;0,9760516536380036;-0,011751653638003567
352629;Steve Lombardozzi;0,9835;0,9804;0,9809516536380036;-0,0005516536380035797
352633;Jim Lonborg;0,9541;1,0;0,9515516536380035;0,048448346361996464
352636;James Loney;0,9935;0,9952;0,9909516536380036;0,004248346361996336
352641;Dale Long;0,9884;1,0;0,9858516536380035;0,014148346361996467
352654;Evan Longoria;0,9664;0,9492;0,9638516536380036;-0,014651653638003581
352670;Braden Looper;0,9818;1,0;0,9792516536380036;0,020748346361996406
352673;Eddie Lopat;0,9676;1,0;0,9650516536380036;0,034948346361996396
352674;Stan Lopata;0,9859;1,0;0,9833516536380036;0,016648346361996413
352677;Davey Lopes;0,9769;0,957;0,9743516536380036;-0,017351653638003617
352686;Aurelio Lopez;0,9178;1,0;0,9152516536380035;0,08474834636199646
352692;Javy Lopez;0,9925;0,9914;0,9899516536380036;0,001448346361996311
352693;Javier Lopez;0,951;1,0;0,9484516536380035;0,051548346361996455
352709;Pablo Lopez;0,9494;1,0;0,9468516536380036;0,05314834636199639
352725;Michael Lorenzen;0,9675;1,0;0,9649516536380036;0,035048346361996385
352726;Mark Loretta;0,9869;1,0;0,9843516536380036;0,015648346361996412
352735;Lou Louden;0,9715;1,0;0,9689516536380036;0,031048346361996382
352759;Grover Lowdermilk;0,9075;1,0;0,9049516536380036;0,09504834636199644
352763;Brandon Lowe;0,9837;0,9773;0,9811516536380036;-0,0038516536380036603
352765;Derek Lowe;0,9754;0,9667;0,9728516536380036;-0,006151653638003629
352771;Mike Lowell;0,9758;0,9681;0,9732516536380036;-0,005151653638003628
352773;Nathaniel Lowe;0,9943;0,9934;0,9917516536380035;0,0016483463619964
352781;Jed Lowrie;0,9799;0,9831;0,9773516536380036;0,005748346361996393
352810;Jonathan Lucroy;0,9925;1,0;0,9899516536380036;0,010048346361996363
352812;Fred Luderus;0,9858;0,9773;0,9832516536380036;-0,005951653638003651
352827;Julio Lugo;0,9666;0,957;0,9640516536380036;-0,007051653638003641
352830;Seth Lugo;0,9886;0,5;0,9860516536380036;-0,4860516536380036
352842;Jerry Lumpe;0,9799;1,0;0,9773516536380036;0,02264834636199642
352843;Hector Luna;0,9721;0,8333;0,9695516536380036;-0,1362516536380035
352853;Dick Lundy;0,9226;0,9524;0,9200516536380036;0,03234834636199646
352858;Jordan Luplow;0,9929;1,0;0,9903516536380036;0,009648346361996407
352859;Dolf Luque;0,9578;1,0;0,9552516536380036;0,04474834636199643
352873;Gavin Lux;0,9733;1,0;0,9707516536380036;0,029248346361996358
352874;Jesus Luzardo;0,9339;1,0;0,9313516536380035;0,06864834636199646
352881;Sparky Lyle;0,9231;1,0;0,9205516536380036;0,07944834636199638
352896;Byrd Lynn;0,9691;1,0;0,9665516536380035;0,03344834636199645
352899;Lance Lynn;0,9367;0,875;0,9341516536380036;-0,059151653638003565
352901;Brandon Lyon;0,9603;1,0;0,9577516536380036;0,04224834636199637
352913;Granville Lyons;0,9699;1,0;0,9673516536380036;0,03264834636199643
352932;John Mabry;0,9874;1,0;0,9848516536380036;0,015148346361996357
352942;Mike Macfarlane;0,9919;0,9;0,9893516536380036;-0,08935165363800357
352950;Manny Machado;0,9688;0,9796;0,9662516536380036;0,013348346361996444
352955;Jean Machi;0,9259;1,0;0,9233516536380035;0,07664834636199647
352966;Biz Mackey;0,9666;0,9669;0,9640516536380036;0,002848346361996379
353011;Nick Maddox;0,9633;1,0;0,9607516536380036;0,03924834636199637
353012;Greg Maddux;0,9704;0,9577;0,9678516536380036;-0,010151653638003633
353013;Mike Maddux;0,9456;1,0;0,9430516536380036;0,056948346361996416
353021;Bill Madlock;0,9551;0,9737;0,9525516536380035;0,021148346361996473
353025;Nick Madrigal;0,9806;0,8333;0,9780516536380036;-0,14475165363800357
353028;Ryan Madson;0,9864;1,0;0,9838516536380036;0,016148346361996357
353030;Kenta Maeda;0,9305;1,0;0,9279516536380036;0,07204834636199642
353042;Sal Maglie;0,9741;1,0;0,9715516536380036;0,028448346361996446
353043;Mike Magnante;0,9615;1,0;0,9589516536380036;0,04104834636199639
353050;Joe Magrane;0,944;1,0;0,9414516536380035;0,05854834636199646
353060;Roy Mahaffey;0,9394;1,0;0,9368516536380036;0,0631483463619964
353065;Ron Mahay;0,9286;1,0;0,9260516536380036;0,07394834636199643
353070;Rick Mahler;0,9595;1,0;0,9569516536380036;0,04304834636199639
353073;Pat Mahomes;0,9866;1,0;0,9840516536380036;0,01594834636199638
353088;Luke Maile;0,9932;1,0;0,9906516536380036;0,00934834636199644
353090;Duster Mails;0,9508;1,0;0,9482516536380036;0,05174834636199643
353092;John Maine;0,9677;1,0;0,9651516536380036;0,03484834636199641
353101;Hank Majeski;0,9693;1,0;0,9667516536380036;0,03324834636199636
353110;Dave Malarcher;0,9394;0,9597;0,9368516536380036;0,022848346361996397
353121;Martin Maldonado;0,9932;0,9983;0,9906516536380036;0,007648346361996405
353140;Marty Malloy;1,0;1,0;0,9974516536380036;0,002548346361996412
353155;Pat Malone;0,9639;1,0;0,9613516536380036;0,03864834636199643
353161;Al Mamaux;0,96;1,0;0,9574516536380036;0,04254834636199645
353162;Sean Manaea;0,9448;1,0;0,9422516536380036;0,05774834636199644
353163;Trey Mancini;0,9948;1,0;0,9922516536380036;0,007748346361996394
353164;Frank Mancuso;0,972;1,0;0,9694516536380036;0,030548346361996437
353165;Gus Mancuso;0,9775;1,0;0,9749516536380036;0,025048346361996376
353169;Seth Maness;0,948;1,0;0,9454516536380035;0,05454834636199646
353195;Max Manning;0,95;0,8889;0,9474516536380035;-0,05855165363800352
353204;Alek Manoah;0,925;1,0;0,9224516536380036;0,07754834636199637
353215;Matt Mantei;0,9608;1,0;0,9582516536380036;0,041748346361996425
353216;Felix Mantilla;0,966;1,0;0,9634516536380036;0,03654834636199644
353217;Joe Mantiply;0,9783;1,0;0,9757516536380035;0,024248346361996465
353222;Jerry Manuel;0,9512;0,9118;0,9486516536380036;-0,03685165363800358
353228;Kirt Manwaring;0,9909;1,0;0,9883516536380036;0,011648346361996409
353241;Rabbit Maranville;0,9558;0,9444;0,9532516536380036;-0,008851653638003554
353242;Firpo Marberry;0,9645;1,0;0,9619516536380036;0,03804834636199639
353245;Oliver Marcell;0,932;0,9394;0,9294516536380036;0,009948346361996374
353250;Shaun Marcum;0,9911;1,0;0,9885516536380036;0,011448346361996431
353255;Juan Marichal;0,9486;1,0;0,9460516536380036;0,05394834636199641
353260;Marty Marion;0,9688;0,9741;0,9662516536380036;0,007848346361996383
353270;Johnny Markham;0,9444;1,0;0,9418516536380036;0,058148346361996395
353288;German Marquez;0,9308;1,0;0,9282516536380035;0,07174834636199645
353291;Jason Marquis;0,9554;0,6667;0,9528516536380036;-0,28615165363800366
353297;Rube Marquard;0,9512;0,9444;0,9486516536380036;-0,004251653638003616
353300;Deven Marrero;0,9798;1,0;0,9772516536380036;0,022748346361996408
353301;Eli Marrero;0,9867;1,0;0,9841516536380036;0,01584834636199639
353325;Jack Marshall;0,9333;0,9833;0,9307516536380036;0,052548346361996345
353330;Mike Marshall;0,9628;1,0;0,9602516536380036;0,03974834636199642
353331;Mike Marshall;0,9857;1,0;0,9831516536380036;0,01684834636199639
353333;Sean Marshall;0,9787;1,0;0,9761516536380036;0,023848346361996398
353340;Damaso Marte;0,9733;1,0;0,9707516536380036;0,029248346361996358
353345;Ketel Marte;0,9801;0,9677;0,9775516536380036;-0,009851653638003555
353364;Billy Martin;0,9751;0,9924;0,9725516536380036;0,019848346361996394
353366;Buck Martinez;0,9845;1,0;0,9819516536380036;0,01804834636199637
353367;Carmelo Martinez;0,987;1,0;0,9844516536380036;0,015548346361996424
353370;Carlos Martinez;0,931;1,0;0,9284516536380036;0,07154834636199636
353372;Chris Martin;0,9136;1,0;0,9110516536380036;0,08894834636199644
353380;Dennis Martinez;0,9626;0,9231;0,9600516536380036;-0,03695165363800357
353420;Michael Martinez;0,9663;1,0;0,9637516536380036;0,036248346361996364
353422;Nick Martinez;0,9123;1,0;0,9097516536380036;0,09024834636199641
353432;Pepper Martin;0,9522;0,7895;0,9496516536380036;-0,16015165363800365
353433;Pedro Martinez;0,9478;0,9444;0,9452516536380036;-0,0008516536380035467
353438;Ramon Martinez;0,9668;1,0;0,9642516536380036;0,03574834636199642
353439;Ramon Martinez;0,9748;1,0;0,9722516536380036;0,027748346361996412
353441;Rabbit Martínez;0,9407;0,9714;0,9381516536380036;0,03324834636199647
353443;Renie Martin;0,9226;1,0;0,9200516536380036;0,07994834636199644
353446;Russell Martin;0,9926;0,9957;0,9900516536380036;0,005648346361996404
353447;Sandy Martinez;0,9876;1,0;0,9850516536380036;0,014948346361996379
353454;Ted Martinez;0,9675;1,0;0,9649516536380036;0,035048346361996385
353455;Tippy Martinez;0,9575;1,0;0,9549516536380036;0,045048346361996394
353456;Tino Martinez;0,9951;0,9954;0,9925516536380036;0,002848346361996379
353458;Tom Martin;0,9333;1,0;0,9307516536380036;0,0692483463619964
353459;Victor Martinez;0,9928;1,0;0,9902516536380036;0,009748346361996396
353473;Phil Masi;0,983;1,0;0,9804516536380036;0,019548346361996427
353484;Jim Mason;0,9579;1,0;0,9553516536380036;0,04464834636199644
353486;Roger Mason;0,9697;1,0;0,9671516536380036;0,032848346361996406
353490;Michael Massey;0,9904;1,0;0,9878516536380035;0,012148346361996465
353491;Nick Masset;0,9177;1,0;0,9151516536380035;0,08484834636199645
353496;Justin Masterson;0,9543;1,0;0,9517516536380036;0,048248346361996375
353500;Tom Mastny;0,9524;1,0;0,9498516536380036;0,05014834636199639
353502;Miles Mastrobuoni;0,9779;1,0;0,9753516536380036;0,02464834636199642
353506;Jack Matchett;0,9338;1,0;0,9312516536380036;0,06874834636199645
353509;Jorge Mateo;0,9726;1,0;0,9700516536380036;0,029948346361996392
353515;Christy Mathewson;0,9696;0,9286;0,9670516536380036;-0,038451653638003624
353517;Eddie Mathews;0,9592;0,9387;0,9566516536380036;-0,017951653638003662
353518;Greg Mathews;0,9307;1,0;0,9281516536380036;0,07184834636199644
353522;Mike Matheny;0,9944;1,0;0,9918516536380035;0,008148346361996461
353524;Terry Mathews;0,9796;1,0;0,9770516536380036;0,022948346361996386
353528;Jeff Mathis;0,9918;0,9692;0,9892516536380036;-0,020051653638003653
353537;Jon Matlack;0,9517;1,0;0,9491516536380036;0,05084834636199642
353538;Leroy Matlock;0,9593;1,0;0,9567516536380036;0,04324834636199637
353540;Phil Maton;0,9429;1,0;0,9403516536380035;0,05964834636199645
353548;Daisuke Matsuzaka;0,976;1,0;0,9734516536380036;0,026548346361996433
353550;Kazuo Matsui;0,979;0,9839;0,9764516536380036;0,007448346361996427
353573;Don Mattingly;0,9956;0,9756;0,9930516536380036;-0,017451653638003606
353586;Tyler Matzek;0,9375;1,0;0,9349516536380036;0,06504834636199641
353587;Steven Matz;0,9543;1,0;0,9517516536380036;0,048248346361996375
353590;Joe Mauer;0,9957;0,9857;0,9931516536380036;-0,007451653638003597
353606;Dal Maxvill;0,9737;1,0;0,9711516536380036;0,028848346361996402
353616;John Mayberry;0,9937;0,9753;0,9911516536380036;-0,01585165363800367
353628;Erskine Mayer;0,967;1,0;0,9644516536380036;0,03554834636199644
353635;Jakie May;0,9765;1,0;0,9739516536380036;0,026048346361996377
353639;Lee May;0,9936;1,0;0,9910516536380036;0,008948346361996373
353641;Milt May;0,9858;1,0;0,9832516536380036;0,016748346361996402
353644;Brent Mayne;0,9933;1,0;0,9907516536380035;0,009248346361996451
353646;Eddie Mayo;0,9769;0,9412;0,9743516536380036;-0,03315165363800354
353650;Rudy May;0,9269;0,8333;0,9243516536380035;-0,0910516536380035
353654;Carl Mays;0,9676;1,0;0,9650516536380036;0,034948346361996396
353657;Joe Mays;0,9633;1,0;0,9607516536380036;0,03924834636199637
353661;Ed Mayweather;0,9751;0,9828;0,9725516536380036;0,010248346361996452
353666;Bill Mazeroski;0,9828;1,0;0,9802516536380036;0,019748346361996405
353679;Frank McAllister;0,9116;1,0;0,9090516536380036;0,09094834636199645
353680;George McAllister;0,9776;0,94;0,9750516536380036;-0,035051653638003666
353682;Zach McAllister;0,88;1,0;0,8774516536380036;0,12254834636199641
353692;Dick McAuliffe;0,9665;0,9259;0,9639516536380036;-0,03805165363800367
353708;Macay McBride;1,0;1,0;0,9974516536380036;0,002548346361996412
353733;Brian McCann;0,9926;1,0;0,9900516536380036;0,009948346361996374
353737;James McCann;0,994;1,0;0,9914516536380036;0,008548346361996417
353753;Johnny McCarthy;0,9905;0,9512;0,9879516536380036;-0,03675165363800359
353758;Lew McCarty;0,9756;0,8889;0,9730516536380036;-0,08415165363800359
353760;Tim McCarver;0,9893;1,0;0,9867516536380035;0,013248346361996455
353764;Kirk McCaskill;0,9519;1,0;0,9493516536380036;0,050648346361996444
353765;Steve McCatty;0,9539;1,0;0,9513516536380036;0,04864834636199644
353780;Shane McClanahan;0,9744;1,0;0,9718516536380036;0,028148346361996368
353785;Kyle McClellan;0,987;1,0;0,9844516536380036;0,015548346361996424
353786;Lloyd McClendon;0,9815;1,0;0,9789516536380036;0,021048346361996373
353795;Bob McClure;0,9372;1,0;0,9346516536380036;0,06534834636199638
353801;Alex McColl;0,9333;1,0;0,9307516536380036;0,0692483463619964
353813;Frank McCormick;0,9947;0,9905;0,9921516536380036;-0,0016516536380035696
353823;Willie McCovey;0,9866;0,9667;0,9840516536380036;-0,017351653638003617
353850;Lance McCullers;0,9593;1,0;0,9567516536380036;0,04324834636199637
353887;James McDonald;0,953;1,0;0,9504516536380035;0,049548346361996454
353891;Jim McDonald;0,962;1,0;0,9594516536380036;0,040548346361996446
353894;John McDonald;0,974;1,0;0,9714516536380036;0,028548346361996435
353896;Luther McDonald;0,962;1,0;0,9594516536380036;0,040548346361996446
353900;Webster McDonald;0,9564;1,0;0,9538516536380036;0,046148346361996384
353903;Gil McDougald;0,9746;0,9619;0,9720516536380036;-0,010151653638003633
353908;Jack McDowell;0,9673;0,8;0,9647516536380036;-0,1647516536380036
353910;Roger McDowell;0,9392;0,9231;0,9366516536380036;-0,013551653638003591
353918;Will McEnaney;0,96;1,0;0,9574516536380036;0,04254834636199645
353935;T. J. McFarland;0,9722;1,0;0,9696516536380035;0,03034834636199646
353942;Dan McGann;0,9871;0,9836;0,9845516536380036;-0,0009516536380035356
353954;Jake McGee;0,9385;1,0;0,9359516536380036;0,06404834636199641
353971;Joe McGinnity;0,9191;1,0;0,9165516536380036;0,08344834636199638
353975;Kevin McGlinchy;0,8571;1,0;0,8545516536380036;0,14544834636199644
353976;Jim McGlothlin;0,9553;1,0;0,9527516536380036;0,047248346361996374
353995;Tug McGraw;0,9274;0,9;0,9248516536380036;-0,024851653638003568
353997;Scott McGregor;0,9798;1,0;0,9772516536380036;0,022748346361996408
353999;Fred McGriff;0,9919;0,9916;0,9893516536380036;0,002248346361996445
354015;Mark McGwire;0,9928;0,987;0,9902516536380036;-0,0032516536380036154
354022;Henry McHenry;0,9504;1,0;0,9478516536380036;0,05214834636199639
354024;Collin McHugh;0,9655;1,0;0,9629516536380036;0,03704834636199639
354028;Stuffy McInnis;0,9911;1,0;0,9885516536380036;0,011448346361996431
354031;Harry McIntire;0,9383;0,5;0,9357516536380036;-0,4357516536380036
354038;Archie McKain;0,9429;1,0;0,9403516536380035;0,05964834636199645
354043;Dave McKay;0,9669;0,931;0,9643516536380036;-0,03335165363800352
354065;Triston McKenzie;0,9649;1,0;0,9623516536380036;0,03764834636199643
354072;Billy McKinney;0,9879;1,0;0,9853516536380036;0,014648346361996412
354074;Gready McKinnis;0,9277;0,6;0,9251516536380036;-0,3251516536380036
354076;Zach McKinstry;0,9696;1,0;0,9670516536380036;0,032948346361996395
354082;Denny McLain;0,9657;0,75;0,9631516536380036;-0,2131516536380036
354083;Matt McLain;0,9852;1,0;0,9826516536380036;0,017348346361996447
354106;Larry McLean;0,9724;1,0;0,9698516536380036;0,03014834636199637
354111;Mark McLemore;0,9795;0,9758;0,9769516536380036;-0,0011516536380036246
354119;Don McMahon;0,9643;1,0;0,9617516536380036;0,038248346361996366
354122;Ryan McMahon;0,9736;1,0;0,9710516536380036;0,02894834636199639
354133;Greg McMichael;0,958;1,0;0,9554516536380036;0,04454834636199645
354137;Norm McMillan;0,9489;1,0;0,9463516536380036;0,053648346361996446
354142;Fred McMullin;0,9377;1,0;0,9351516536380036;0,06484834636199643
354151;Eric McNair;0,9504;1,0;0,9478516536380036;0,05214834636199639
354153;Dave McNally;0,9608;1,0;0,9582516536380036;0,041748346361996425
354154;Mike McNally;0,9507;0,8571;0,9481516536380036;-0,0910516536380036
354171;Jeff McNeil;0,9826;1,0;0,9800516536380036;0,019948346361996383
354180;Dallas McPherson;0,9632;1,0;0,9606516536380035;0,03934834636199647
354191;George McQuinn;0,9922;0,9905;0,9896516536380036;0,0008483463619964882
354193;Hugh McQuillan;0,9215;1,0;0,9189516536380036;0,08104834636199643
354214;Curtis Mead;0,9787;0,8;0,9761516536380036;-0,17615165363800356
354219;Lee Meadows;0,9473;1,0;0,9447516536380036;0,05524834636199638
354234;Jim Mecir;0,9836;1,0;0,9810516536380036;0,018948346361996382
354250;Kris Medlen;0,9771;1,0;0,9745516536380036;0,025448346361996443
354282;Francisco Mejia;0,9936;1,0;0,9910516536380036;0,008948346361996373
354292;Mark Melancon;0,9785;1,0;0,9759516536380036;0,024048346361996376
354299;Adam Melhuse;0,9946;1,0;0,9920516536380036;0,007948346361996372
354313;Cliff Melton;0,9651;0,0;0,9625516536380035;-0,9625516536380035
354317;Troy Melton;1,0;1,0;0,9974516536380036;0,002548346361996412
354319;Bob Melvin;0,9926;1,0;0,9900516536380036;0,009948346361996374
354326;José Méndez;0,9247;1,0;0,9221516536380036;0,07784834636199645
354333;Mario Mendoza;0,9603;1,0;0,9577516536380036;0,04224834636199637
354336;Ramiro Mendoza;0,9757;1,0;0,9731516536380036;0,0268483463619964
354337;Frank Menechino;0,9797;0,96;0,9771516536380036;-0,01715165363800364
354344;Denis Menke;0,9689;1,0;0,9663516536380036;0,03364834636199643
354358;Jordy Mercer;0,979;1,0;0,9764516536380036;0,02354834636199643
354362;Orlando Merced;0,987;0,9546;0,9844516536380036;-0,029851653638003572
354367;Kent Mercker;0,9254;1,0;0,9228516536380036;0,07714834636199641
354373;Fred Merkle;0,9847;0,9737;0,9821516536380036;-0,008451653638003598
354374;Lou Merloni;0,9717;0,8333;0,9691516536380036;-0,13585165363800356
